datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200,Cumulative_Return,daily_return,signal,position,consecutive_sells,strategy_return,cumulative_strategy,perfect_return,cumulative_perfect
2023-05-16 13:30:00,167.0809814453125,168.3815612792969,168.9410852050781,171.8682851409912,167.0325373364268,167.8603450605856,167.7061578686578,172.0870425295172,-0.1355048515103691,,0,0,0,,,0.0,0.0
2023-05-16 14:30:00,167.1829803466797,168.3677764892578,168.9752853393555,171.754885635376,167.5483588346361,167.9288838006303,167.74042625934,172.0521466021693,-0.129774928924384,0.005729922585985092,0,0,1,0.0,0.0,0.005729922585985092,0.005729922585985092
2023-05-16 15:30:00,167.3849792480469,168.3342514038086,168.9724353027344,171.6418350982666,167.8422367816845,167.9766084554066,167.7674680795926,172.0161052695685,-0.1305492896219278,-0.0007743606975438022,0,0,2,-0.0,0.0,0.0,0.005729922585985092
2023-05-16 16:30:00,167.8303771972656,168.2805908203125,168.9761730957031,171.520019607544,168.0004560315397,168.009016653106,167.7890142149518,171.9792972025205,-0.1311331123754823,-0.0005838227535545082,0,0,3,-0.0,0.0,0.0,0.005729922585985092
2023-05-16 17:30:00,167.9593566894531,168.133585357666,168.9317709350586,171.4184996032715,167.666935083852,167.9129096564746,167.7580682923449,171.9297508939231,-0.1379315912856336,-0.006798478910151284,0,0,4,-0.0,0.0,0.0,0.005729922585985092
2023-05-16 18:30:00,167.9653564453125,167.9055854797363,168.8791348266602,171.3320510864258,167.6112900559013,167.8735849272865,167.7479479671549,171.8856737706005,-0.1353499951243076,0.0025815961613259997,0,0,5,0.0,0.0,0.0025815961613259997,0.008311518747311092
2023-05-16 19:30:00,167.5553558349609,167.6334350585938,168.8065347290039,171.2409005737305,167.2508596303665,167.7456243417637,167.7001852539056,171.8323834721796,-0.1403572283195935,-0.005007233195285898,0,0,6,-0.0,0.0,0.0,0.008311518747311092
2023-05-17 13:30:00,168.2329559326172,167.7140846252441,168.8414944458008,171.1713905334473,168.7732374749318,168.1334689915064,167.861667917049,171.8322402850341,-0.1130601275997711,0.027297100719822387,0,0,7,0.0,0.0,0.027297100719822387,0.03560861946713348
2023-05-17 14:30:00,169.215576171875,167.9764091491699,168.9094943237305,171.1092404937744,170.2588235591343,168.6188524901762,168.0721905762839,171.8461482993874,-0.1057712438780131,0.0072888837217580105,1,1,0,0.0,0.0,0.0072888837217580105,0.04289750318889149
2023-05-17 15:30:00,170.3475982666016,168.1934089660645,168.9506182861328,171.0455155181885,171.0592169267927,169.0037240303603,168.2521048149437,171.8542463626981,-0.1087135939804184,-0.002942350102405303,1,1,0,-0.002942350102405303,-0.002942350102405303,0.0,0.04289750318889149
