datetime,day_of_week,day_name,is_weekend,month,month_name,month_abbr,season,day_sin,day_cos
2023-06-22 17:30:00,3,Thursday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-22 18:30:00,3,Thursday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-22 19:30:00,3,Thursday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-23 13:30:00,4,Friday,0,6,June,Jun,Summer,0.0,1.0
2023-06-23 14:30:00,4,Friday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-23 15:30:00,4,Friday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-23 16:30:00,4,Friday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-23 17:30:00,4,Friday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-23 18:30:00,4,Friday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-23 19:30:00,4,Friday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-26 13:30:00,0,Monday,0,6,June,Jun,Summer,0.0,1.0
2023-06-26 14:30:00,0,Monday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-26 15:30:00,0,Monday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-26 16:30:00,0,Monday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-26 17:30:00,0,Monday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-26 18:30:00,0,Monday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-26 19:30:00,0,Monday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-27 13:30:00,1,Tuesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-27 14:30:00,1,Tuesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-27 15:30:00,1,Tuesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-27 16:30:00,1,Tuesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-27 17:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-27 18:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
