datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200
2023-05-16 13:30:00,167.0809814453125,168.3815612792969,168.9410852050781,171.8682851409912,167.0325373364268,167.8603450605856,167.7061578686578,172.0870425295172
2023-05-16 14:30:00,167.1829803466797,168.3677764892578,168.9752853393555,171.754885635376,167.5483588346361,167.9288838006303,167.74042625934,172.0521466021693
2023-05-16 15:30:00,167.3849792480469,168.3342514038086,168.9724353027344,171.6418350982666,167.8422367816845,167.9766084554066,167.7674680795926,172.0161052695685
2023-05-16 16:30:00,167.8303771972656,168.2805908203125,168.9761730957031,171.520019607544,168.0004560315397,168.009016653106,167.7890142149518,171.9792972025205
2023-05-16 17:30:00,167.9593566894531,168.133585357666,168.9317709350586,171.4184996032715,167.666935083852,167.9129096564746,167.7580682923449,171.9297508939231
2023-05-16 18:30:00,167.9653564453125,167.9055854797363,168.8791348266602,171.3320510864258,167.6112900559013,167.8735849272865,167.7479479671549,171.8856737706005
2023-05-16 19:30:00,167.5553558349609,167.6334350585938,168.8065347290039,171.2409005737305,167.2508596303665,167.7456243417637,167.7001852539056,171.8323834721796
2023-05-17 13:30:00,168.2329559326172,167.7140846252441,168.8414944458008,171.1713905334473,168.7732374749318,168.1334689915064,167.861667917049,171.8322402850341
2023-05-17 14:30:00,169.215576171875,167.9764091491699,168.9094943237305,171.1092404937744,170.2588235591343,168.6188524901762,168.0721905762839,171.8461482993874
2023-05-17 15:30:00,170.3475982666016,168.1934089660645,168.9506182861328,171.0455155181885,171.0592169267927,169.0037240303603,168.2521048149437,171.8542463626981
2023-05-17 16:30:00,171.5396179199219,168.4739135742188,168.9851962280273,170.9853160095215,171.859510706729,169.4281406242881,168.4563398522636,171.8702249886076
2023-05-17 17:30:00,173.0059173583984,168.7319885253906,169.0182360839844,170.9353234863281,172.5268391283792,169.8503649430873,168.6683067589074,171.8900386302302
2023-05-17 18:30:00,173.42421875,169.0279632568359,169.0751119995117,170.887047958374,172.9877261262762,170.2369492458476,168.8738437535413,171.9101327744276
2023-05-17 19:30:00,173.5482208251953,169.4075736999512,169.1229541015625,170.8318730163574,173.2751527853561,170.5810498989588,169.0689873751089,171.9294349966076
2023-05-18 13:30:00,174.0232208251953,169.8618240356445,169.1866540527344,170.7803415679932,173.8617697442738,171.0052359716398,169.3029487981285,171.9603361773589
2023-05-18 14:30:00,174.3111999511719,170.2242889404297,169.3234539794922,170.7251165008545,174.2078444616774,171.3761652978155,169.5224407627699,171.9895865029223
2023-05-18 15:30:00,174.4199005126953,170.5410385131836,169.4617678833008,170.6719460296631,174.2735625675505,171.6646256293851,169.7139136261631,172.0136204559211
2023-05-18 16:30:00,174.6638000488281,170.926488494873,169.6314859008789,170.6222409820557,174.5587076459452,171.9945658363708,169.9262698683816,172.0446192354914
2023-05-18 17:30:00,174.8697998046875,171.3659934997559,169.7784860229492,170.6070580291748,174.665806724901,172.2693695550795,170.1205339865946,172.0728320280021
2023-05-18 18:30:00,175.0788604736328,171.8522590637207,169.9361080932617,170.5826095581055,175.1373068188793,172.6323159790563,170.3542505756237,172.1127074009258
2023-05-18 19:30:00,175.4768615722656,172.323258972168,170.1043081665039,170.5607255554199,175.7215376758024,173.0378096372079,170.6105544506835,172.1602426445947
2023-05-19 13:30:00,176.84990234375,172.9577690124512,170.3465121459961,170.5493280792236,177.5710926627745,173.8218470657328,171.0285798697437,172.2508890126756
2023-05-19 14:30:00,177.5881042480469,173.477269744873,170.4617141723633,170.5202281188965,177.9873975499226,174.2978623284457,171.334126044429,172.3162533739845
2023-05-19 15:30:00,178.4201232910156,174.0134300231934,170.6542840576172,170.4941276550293,178.3382983991672,174.7495040207515,171.6363211053398,172.3831573214837
2023-05-19 16:30:00,179.2941833496094,174.6859657287598,170.8888983154297,170.4738256835938,179.0424013660464,175.2924662378042,171.9819793874757,172.4634304555963
2023-05-19 17:30:00,179.8471832275391,175.2937156677246,171.1333984375,170.4378006744385,179.2466005037965,175.7079455274701,172.2828821087236,172.5349883493645
2023-05-19 18:30:00,179.4851440429688,175.9402160644531,171.3568466186524,170.3925006866455,179.3177359071534,176.0652846880794,172.564337975592,172.6038940047327
2023-05-19 19:30:00,179.7471435546875,176.3558166503906,171.5768466186524,170.3567356872558,179.5884922323731,176.4524008971016,172.861030795483,172.6787806801365
2023-05-22 13:30:00,180.7211242675781,176.8898170471192,171.8840466308594,170.3369857025147,181.0289960422852,177.1626487794833,173.2943238490762,172.7905341426437
2023-05-22 14:30:00,181.7560028076172,177.5380668640137,172.2327465820312,170.3233106994629,182.5609973615235,177.9685869909611,173.7778797765634,172.9182402705776
2023-05-22 15:30:00,182.8900024414062,178.1313117980957,172.5556466674805,170.3085137176514,183.4823305570964,178.6691974630831,174.2307079009429,173.0416905857782
